Date_Time,EnsNo,BT1Depth,BT2Depth,BT3Depth,BT4Depth,BTDepth,AltiDepth,AltiDepthQ,BeamDepth,DEPTH,D_Source,VEast,VNorth,Vel_avg,Dir_avg,Range,BTEast,BTNorth,GPSEast,GPSNorth,LAT,LON,GPSHeading,GPSBearing,DistTravelled,SHeading,SPitch,SRoll,STempC,fom1,fom2,fom3,fom4,SoundSpd,Valid,CorrSrc,BT1Vel,BT2Vel,BT3Vel,BT4Vel
2021-06-16T18:00:16.43,1628,63.298,38.279,37.683,38.378,44.393,24.880,12869,25.264,44.393,2,-0.476,-0.426,0.639,228.2,76,-0.049,-0.023,-32768.000,-32768.000,46.32582122,-79.40777194,96.72,-32768.00,0.55,97.39,-0.25,-0.64,20.10,290,281,297,279,1460.00,0,BT,-3.609,-3.612,-3.614,-3.608
2021-06-16T18:00:17.43,1629,48.214,35.699,35.301,36.493,38.947,0.600,12326,25.097,38.947,2,-0.537,-0.460,0.707,229.4,66,-0.003,0.054,-32768.000,-32768.000,46.32581538,-79.40774340,93.42,-32768.00,0.60,94.33,1.00,-0.06,20.10,279,270,259,258,1460.00,0,BT,-3.631,-3.645,-3.645,-3.646
2021-06-16T18:00:18.43,1630,56.352,35.797,34.706,35.103,40.464,24.534,12613,24.869,40.464,2,-0.615,-0.450,0.762,233.8,69,-0.206,-0.015,-32768.000,-32768.000,46.32581064,-79.40771373,90.73,-32768.00,0.81,97.50,-0.27,-1.56,20.10,253,234,240,602,1460.00,0,BT,-3.643,-3.638,-3.640,-3.556
2021-06-16T18:00:19.43,1631,51.279,41.553,39.470,35.500,41.935,24.316,12722,24.708,41.935,2,-0.663,-0.523,0.844,231.7,72,-0.111,-0.109,-32768.000,-32768.000,46.32580753,-79.40768334,89.37,-32768.00,0.97,97.52,-0.67,-1.64,20.10,562,199,337,243,1460.00,0,BT,-3.571,-3.624,-3.623,-3.627
2021-06-16T18:00:20.43,1632,56.451,45.721,34.606,36.393,43.264,24.154,12584,24.554,43.264,2,-0.595,-0.535,0.800,228.0,74,-0.094,-0.060,-32768.000,-32768.000,46.32580558,-79.40765238,89.21,-32768.00,1.08,97.57,-0.85,-1.14,20.10,266,256,276,257,1460.00,0,BT,-3.653,-3.664,-3.653,-3.652
2021-06-16T18:00:21.43,1633,59.428,50.088,36.096,36.293,45.476,23.986,12506,24.381,45.476,2,-0.485,-0.457,0.666,226.7,78,0.029,-0.033,-32768.000,-32768.000,46.32580440,-79.40762048,89.76,-32768.00,1.12,96.98,-0.36,-0.81,20.10,406,692,294,291,1460.00,0,BT,-3.667,-3.599,-3.674,-3.672
2021-06-16T18:00:22.43,1634,52.580,56.738,41.862,37.683,47.211,0.600,11927,24.222,47.211,2,-0.317,-0.383,0.497,219.6,81,0.180,0.032,-32768.000,-32768.000,46.32580325,-79.40758842,90.42,-32768.00,1.30,94.97,0.15,0.19,20.10,247,707,527,248,1460.00,0,BT,-3.655,-3.515,-3.637,-3.656
2021-06-16T18:00:23.43,1635,49.096,51.577,48.412,37.683,46.716,23.695,12945,24.108,46.716,2,-0.299,-0.454,0.544,213.4,80,0.118,-0.051,-32768.000,-32768.000,46.32580197,-79.40755576,90.83,-32768.00,1.43,96.65,-0.49,-1.49,20.10,362,641,582,255,1460.00,0,BT,-3.616,-3.446,-3.630,-3.632
2021-06-16T18:00:24.43,1636,56.748,49.294,51.179,38.477,48.929,0.600,12378,24.001,48.929,2,-0.388,-0.435,0.584,221.7,84,-0.098,-0.056,-32768.000,-32768.000,46.32580048,-79.40752291,90.75,-32768.00,1.54,96.67,-0.70,-1.39,20.10,251,232,249,256,1460.00,0,BT,-3.623,-3.619,-3.629,-3.619
2021-06-16T18:00:25.43,1637,57.244,47.917,57.432,42.248,51.197,23.519,13248,23.866,51.197,2,-0.484,-0.437,0.652,227.9,88,-0.134,-0.088,-32768.000,-32768.000,46.32579832,-79.40748947,89.78,-32768.00,1.70,97.05,-1.13,-1.74,20.10,269,505,385,417,1460.00,0,BT,-3.636,-3.633,-3.643,-3.622
2021-06-16T18:00:29.43,1639,60.420,48.798,66.970,38.588,53.712,23.284,12513,23.651,53.712,2,-0.436,-0.255,0.505,239.7,93,-0.097,0.054,-32768.000,-32768.000,46.32579617,-79.40745452,88.54,-32768.00,0.00,97.64,-0.81,-1.03,20.10,283,569,655,555,1460.00,1,BT,-3.641,-3.598,-3.548,-3.576
2021-06-16T18:00:35.43,1643,57.542,52.172,49.294,54.962,53.497,23.082,12722,23.485,53.497,2,-0.194,-0.188,0.270,225.9,93,0.133,0.120,-32768.000,-32768.000,46.32579481,-79.40741865,87.50,-32768.00,0.00,93.45,0.33,-0.02,20.09,251,732,720,350,1460.00,1,BT,-3.674,-3.561,-3.593,-3.674
2021-06-16T18:00:37.43,1645,52.580,53.474,51.179,53.970,52.784,23.033,12961,23.458,52.784,2,-0.450,-0.363,0.578,231.1,91,-0.091,-0.030,-32768.000,-32768.000,46.32579397,-79.40738104,86.68,-32768.00,0.00,94.36,-0.50,-1.24,20.09,270,275,312,280,1460.00,1,BT,-3.669,-3.671,-3.664,-3.668
2021-06-16T18:00:41.43,1649,64.589,50.397,52.879,61.214,57.286,23.056,12815,23.422,57.286,2,-0.371,-0.393,0.540,223.3,99,-0.015,-0.069,-32768.000,-32768.000,46.32579387,-79.40734216,86.06,-32768.00,0.00,89.30,0.65,0.23,20.09,568,252,439,497,1460.00,1,BT,-3.615,-3.692,-3.713,-3.666
2021-06-16T18:00:45.43,1653,51.588,61.612,49.294,55.955,54.605,23.006,13326,23.321,54.605,2,-0.460,-0.410,0.616,228.3,95,-0.100,-0.075,-32768.000,-32768.000,46.32579398,-79.40730305,85.70,-32768.00,0.00,90.61,-0.60,-1.52,20.09,291,479,283,287,1460.00,1,BT,-3.652,-3.663,-3.680,-3.669
2021-06-16T18:00:47.43,1655,48.103,58.126,50.088,58.435,53.668,22.962,13157,23.287,53.668,2,-0.330,-0.465,0.570,215.4,93,0.045,-0.103,-32768.000,-32768.000,46.32579452,-79.40726289,85.52,-32768.00,0.00,90.04,-0.49,-1.54,20.09,599,686,323,244,1460.00,1,BT,-3.623,-3.555,-3.682,-3.684
2021-06-16T18:00:48.43,1656,55.856,60.806,58.424,53.760,57.217,22.961,12689,23.271,57.217,2,-0.331,-0.366,0.494,222.1,99,-0.020,0.001,-32768.000,-32768.000,46.32579571,-79.40722282,85.59,-32768.00,0.02,89.69,-0.65,-0.70,20.08,298,545,515,296,1460.00,0,BT,-3.680,-3.637,-3.641,-3.662
2021-06-16T18:00:49.43,1657,58.635,57.729,62.901,50.683,57.495,22.966,12655,23.291,57.495,2,-0.326,-0.271,0.424,230.3,100,0.016,0.053,-32768.000,-32768.000,46.32579709,-79.40718218,86.02,-32768.00,0.07,89.34,-0.32,-0.62,20.08,262,657,627,614,1460.00,0,BT,-3.701,-3.581,-3.637,-3.631
2021-06-16T18:00:51.43,1659,54.256,67.466,66.276,57.333,61.352,0.600,12219,23.355,61.352,2,-0.348,-0.287,0.451,230.5,107,-0.067,-0.014,-32768.000,-32768.000,46.32579859,-79.40714113,86.71,-32768.00,0.00,89.79,-0.40,-0.90,20.07,561,588,572,586,1460.00,1,BT,-3.591,-3.569,-3.580,-3.565
2021-06-16T18:01:05.43,1669,66.374,68.161,50.783,58.126,60.853,0.600,12143,23.927,60.853,2,-0.369,-0.368,0.521,225.1,106,-0.043,-0.068,-32768.000,-32768.000,46.32580016,-79.40710016,87.60,-32768.00,0.00,94.01,-0.49,-0.71,20.06,657,654,593,652,1460.00,1,BT,-3.538,-3.513,-3.568,-3.518
2021-06-16T18:01:07.43,1671,67.765,68.359,65.073,59.417,65.154,23.661,12579,24.035,65.154,2,-0.282,-0.194,0.342,235.5,114,-0.023,0.040,-32768.000,-32768.000,46.32580144,-79.40705914,88.67,-32768.00,0.00,93.42,-0.67,-0.98,20.06,695,700,722,818,1460.00,1,BT,-3.541,-3.536,-3.468,-3.573
2021-06-16T18:01:14.43,1676,54.455,58.920,59.031,58.126,57.623,0.600,12355,24.942,57.623,2,-0.519,-0.430,0.674,230.4,100,-0.185,-0.121,-32768.000,-32768.000,46.32580226,-79.40701812,89.70,-32768.00,0.00,94.63,0.00,-1.16,20.05,675,725,480,692,1460.00,1,BT,-3.583,-3.642,-3.685,-3.554
2021-06-16T18:01:15.43,1677,63.783,55.348,66.859,57.630,60.893,0.600,12160,25.060,60.893,2,-0.446,-0.337,0.559,233.0,106,-0.078,0.034,-32768.000,-32768.000,46.32580254,-79.40697714,90.55,-32768.00,0.09,93.58,-0.14,-0.96,20.05,617,692,603,683,1460.00,0,BT,-3.531,-3.599,-3.494,-3.588
2021-06-16T18:01:16.43,1678,67.367,57.630,65.073,55.844,61.467,24.889,12604,25.221,61.467,2,-0.362,-0.312,0.478,229.3,107,-0.036,-0.074,-32768.000,-32768.000,46.32580242,-79.40693590,91.13,-32768.00,0.17,95.89,-0.79,-0.67,20.05,459,460,455,400,1460.00,0,BT,-3.685,-3.686,-3.700,-3.696
2021-06-16T18:01:17.43,1679,68.559,57.928,68.260,56.241,62.747,0.600,12145,25.300,62.747,2,-0.307,-0.354,0.468,221.0,109,0.004,-0.063,-32768.000,-32768.000,46.32580178,-79.40689545,91.37,-32768.00,0.23,93.57,-0.17,-0.14,20.05,617,633,653,626,1460.00,0,BT,-3.502,-3.571,-3.546,-3.582
2021-06-16T18:01:19.43,1681,68.260,63.882,67.852,61.500,65.298,24.877,12904,25.437,65.298,2,-0.425,-0.256,0.496,238.9,114,-0.168,-0.011,-32768.000,-32768.000,46.32580090,-79.40685419,91.59,-32768.00,0.00,97.82,-0.65,-2.34,20.05,619,849,656,635,1460.00,1,BT,-3.566,-3.550,-3.489,-3.554
2021-06-16T18:01:22.43,1682,62.195,63.882,72.616,66.463,66.226,0.600,11935,25.465,66.226,2,-0.393,-0.234,0.458,239.2,116,-0.204,-0.022,-32768.000,-32768.000,46.32577024,-79.40624024,91.52,-32768.00,0.20,109.88,-1.58,-2.42,20.09,769,736,893,600,1460.00,0,BT,-3.590,-3.556,-3.517,-3.523
2021-06-16T18:01:24.43,1684,62.703,59.118,73.112,63.088,64.426,0.600,11973,25.249,64.426,2,-0.521,-0.210,0.562,248.0,112,-0.270,0.041,-32768.000,-32768.000,46.32576226,-79.40603620,89.19,-32768.00,0.00,117.75,-1.86,-2.80,20.09,629,606,964,368,1460.00,1,BT,-3.639,-3.575,-3.491,-3.491
2021-06-16T18:01:29.43,1687,67.466,63.288,64.874,68.657,65.892,0.600,12072,24.546,65.892,2,-0.408,-0.317,0.517,232.2,115,-0.191,-0.072,-32768.000,-32768.000,46.32576167,-79.40599550,89.14,-32768.00,0.00,132.12,-2.58,-2.64,20.08,644,849,627,665,1460.00,1,BT,-3.566,-3.552,-3.478,-3.542
2021-06-16T18:01:40.43,1698,48.699,48.004,68.559,50.982,54.014,0.600,11930,22.319,54.014,2,-0.412,-0.154,0.440,249.4,94,-0.226,0.097,-32768.000,-32768.000,46.32576124,-79.40595436,89.29,-32768.00,0.00,133.47,-1.42,-1.79,20.04,341,589,616,589,1460.00,1,BT,-3.662,-3.620,-3.498,-3.598
2021-06-16T18:01:42.43,1699,48.699,48.004,68.559,50.982,54.014,0.600,11674,21.894,54.014,2,-0.510,-0.189,0.544,249.6,94,-0.226,0.097,-32768.000,-32768.000,46.32576083,-79.40591318,89.61,-32768.00,0.00,138.41,-1.40,-2.90,20.03,341,589,616,589,1460.00,0,BT,-3.662,-3.620,-3.498,-3.598
2021-06-16T18:01:44.43,1701,43.450,48.015,68.657,56.352,54.101,0.600,12124,21.613,54.101,2,-0.421,-0.298,0.516,234.7,94,-0.076,0.023,-32768.000,-32768.000,46.32576025,-79.40587241,89.80,-32768.00,0.00,129.62,-0.41,-1.34,20.06,355,294,927,218,1460.00,1,BT,-3.601,-3.617,-3.558,-3.631
2021-06-16T18:01:49.43,1706,51.577,52.271,67.665,63.695,58.764,0.600,12279,21.312,58.764,2,-0.410,-0.161,0.440,248.6,102,-0.071,0.145,-32768.000,-32768.000,46.32575960,-79.40583133,89.79,-32768.00,0.00,126.02,0.03,-1.12,20.16,292,675,691,656,1460.00,1,BT,-3.703,-3.621,-3.582,-3.627
2021-06-16T18:02:04.43,1717,57.244,60.211,49.008,36.790,50.840,0.600,12285,20.649,50.840,2,-0.396,-0.408,0.569,224.1,88,-0.060,-0.050,-32768.000,-32768.000,46.32575868,-79.40579071,89.45,-32768.00,0.00,127.73,-0.85,-1.23,20.47,328,544,495,293,1460.00,1,BT,-3.672,-3.653,-3.663,-3.676
2021-06-16T18:02:05.43,1718,63.795,63.497,49.603,36.293,53.320,0.600,11997,20.364,53.320,2,-0.380,-0.434,0.576,221.2,92,-0.003,-0.138,-32768.000,-32768.000,46.32575781,-79.40574965,88.81,-32768.00,0.14,129.57,-0.82,-1.13,20.49,536,568,367,254,1460.00,0,BT,-3.592,-3.597,-3.660,-3.661
2021-06-16T18:02:06.43,1719,63.100,63.993,43.847,40.661,52.928,0.600,12130,20.157,52.928,2,-0.330,-0.383,0.506,220.8,92,0.024,-0.034,-32768.000,-32768.000,46.32575715,-79.40570820,88.11,-32768.00,0.18,125.70,-0.04,-0.71,20.50,561,582,412,299,1460.00,0,BT,-3.581,-3.567,-3.607,-3.629
2021-06-16T18:02:08.43,1721,59.130,53.374,29.557,54.962,49.222,19.433,12586,19.706,49.222,2,-0.427,-0.360,0.559,229.9,85,-0.032,0.025,-32768.000,-32768.000,46.32575661,-79.40566673,87.63,-32768.00,0.00,127.63,-0.45,-0.64,20.48,276,330,599,300,1460.00,1,BT,-3.623,-3.615,-3.575,-3.625
2021-06-16T18:02:09.43,1722,66.673,56.451,27.373,55.459,51.452,19.239,12691,19.491,51.452,2,-0.450,-0.401,0.602,228.3,89,-0.104,-0.077,-32768.000,-32768.000,46.32575664,-79.40562430,87.50,-32768.00,0.13,127.76,-0.27,-1.50,20.46,644,261,700,247,1460.00,0,BT,-3.530,-3.627,-3.579,-3.627
2021-06-16T18:02:10.43,1723,60.917,62.604,29.458,55.558,52.081,0.600,12454,19.267,52.081,2,-0.454,-0.415,0.615,227.6,90,-0.042,-0.010,-32768.000,-32768.000,46.32575679,-79.40558192,87.52,-32768.00,0.17,128.66,-0.83,-1.24,20.44,391,547,615,239,1460.00,0,BT,-3.592,-3.568,-3.553,-3.605
2021-06-16T18:02:31.43,1728,14.969,44.939,38.786,37.782,34.155,15.382,12642,15.435,34.155,2,-0.565,-3.696,3.739,188.7,58,-0.050,-3.227,-32768.000,-32768.000,46.32575723,-79.40553904,87.65,-32768.00,0.00,131.44,-0.57,-1.34,20.33,206,287,515,247,1460.00,1,BT,-0.958,-3.655,-3.657,-3.678
2021-06-16T18:02:32.43,1729,14.869,50.397,43.053,36.591,36.273,15.147,12917,15.299,36.273,2,-0.537,-3.700,3.739,188.3,62,-0.050,-3.234,-32768.000,-32768.000,46.32575771,-79.40549627,87.84,-32768.00,3.23,126.77,-0.41,-1.03,20.33,165,267,349,272,1460.00,0,BT,-0.957,-3.684,-3.671,-3.692
2021-06-16T18:02:34.43,1731,14.670,57.840,46.317,35.202,38.612,0.600,12280,14.914,38.612,2,-0.527,-3.761,3.797,188.0,66,-0.050,-3.273,-32768.000,-32768.000,46.32575800,-79.40545298,87.84,-32768.00,0.00,130.42,-1.26,-0.80,20.35,525,254,505,225,1460.00,1,BT,-0.961,-3.701,-3.667,-3.698
2021-06-16T18:02:35.43,1732,10.602,51.974,43.340,35.103,35.321,0.600,12238,14.775,35.321,2,-0.558,-3.776,3.817,188.4,60,0.014,-3.192,-32768.000,-32768.000,46.32575818,-79.40540974,87.60,-32768.00,3.19,129.21,-0.48,-1.30,20.37,426,564,408,229,1460.00,0,BT,-0.981,-3.600,-3.655,-3.675
2021-06-16T18:02:36.43,1733,14.273,60.221,32.920,39.470,36.789,0.600,12399,14.607,36.789,2,-0.570,-3.711,3.755,188.7,63,-0.072,-3.181,-32768.000,-32768.000,46.32576123,-79.40510352,88.20,-32768.00,6.37,131.38,-0.39,-1.62,20.37,334,403,296,249,1460.00,0,BT,-0.983,-3.633,-3.653,-3.650
2021-06-16T18:02:37.43,1734,14.075,63.597,40.573,35.400,38.492,0.600,12341,14.470,38.492,2,-0.579,-3.656,3.702,189.0,66,-0.070,-3.142,-32768.000,-32768.000,46.32576160,-79.40505980,88.58,-32768.00,9.52,129.71,-0.38,-1.21,20.37,231,347,599,257,1460.00,0,BT,-0.987,-3.615,-3.624,-3.615
2021-06-16T18:02:38.43,1735,11.197,61.401,34.210,34.508,35.384,14.118,13048,14.345,35.384,2,-0.494,-3.651,3.685,187.7,60,0.105,-3.147,-32768.000,-32768.000,46.32576186,-79.40501591,88.92,-32768.00,12.66,126.61,-0.08,-1.04,20.37,253,651,306,265,1460.00,0,BT,-0.987,-3.498,-3.643,-3.637
2021-06-16T18:02:41.43,1738,13.380,68.459,43.153,36.702,40.545,0.600,12289,13.928,40.545,2,-0.502,-3.597,3.632,187.9,69,-0.086,-3.181,-32768.000,-32768.000,46.32576188,-79.40497204,89.30,-32768.00,0.00,130.47,-0.41,-1.84,20.35,302,641,352,452,1460.00,1,BT,-0.975,-3.614,-3.644,-3.629
2021-06-16T18:02:47.43,1744,12.487,43.836,36.493,38.179,32.804,12.833,13918,13.007,32.804,2,-0.675,-3.733,3.794,190.2,55,-0.116,-3.192,-32768.000,-32768.000,46.32576127,-79.40492881,89.45,-32768.00,0.00,134.08,-1.18,-1.81,20.30,172,254,308,246,1460.00,1,BT,-0.981,-3.616,-3.623,-3.605
2021-06-16T18:02:48.43,1745,12.487,35.699,39.977,37.584,31.459,12.704,14038,12.897,31.459,2,-0.692,-3.706,3.770,190.6,53,-0.082,-3.115,-32768.000,-32768.000,46.32576102,-79.40488501,89.64,-32768.00,3.12,131.59,-0.67,-1.32,20.29,185,275,456,275,1460.00,0,BT,-0.989,-3.632,-3.590,-3.626
2021-06-16T18:02:55.43,1752,9.808,12.090,50.585,36.702,27.247,12.265,13456,12.414,27.247,2,4.662,-3.754,5.986,128.8,45,5.320,-3.102,-32768.000,-32768.000,46.32576065,-79.40484123,90.09,-32768.00,0.00,131.46,-0.08,-1.02,20.29,205,205,585,645,1460.00,1,BT,-0.965,0.969,-3.584,-3.558
2021-06-16T18:03:30.43,1763,40.275,53.363,10.006,11.792,28.906,11.705,12981,11.901,28.906,2,-3.708,4.716,5.999,321.8,48,-3.042,5.385,-32768.000,-32768.000,46.32575976,-79.40479715,90.57,-32768.00,0.00,126.49,-0.43,-0.93,20.10,396,685,209,205,1460.00,1,BT,-3.615,-3.543,0.949,-0.999
2021-06-16T18:03:31.43,1764,43.649,57.432,11.693,11.693,31.167,11.753,13191,11.924,31.167,2,-3.695,4.763,6.028,322.2,52,-3.132,5.348,-32768.000,-32768.000,46.32575876,-79.40475294,91.15,-32768.00,6.20,129.67,-0.65,-1.07,20.10,398,420,161,256,1460.00,0,BT,-3.611,-3.613,0.929,-0.997
2021-06-16T18:03:32.43,1765,48.809,52.879,11.693,9.213,30.760,11.770,13440,11.957,30.760,2,-3.784,4.805,6.117,321.8,52,-3.222,5.439,-32768.000,-32768.000,46.32574644,-79.40449183,90.80,-32768.00,12.52,126.48,0.26,-1.10,20.10,257,379,254,275,1460.00,0,BT,-3.631,-3.663,0.959,-0.973
2021-06-16T18:03:33.43,1766,51.080,45.435,11.693,7.028,28.774,11.810,13797,11.993,28.774,2,-3.827,4.662,6.032,320.6,48,-3.104,5.155,-32768.000,-32768.000,46.32574433,-79.40444835,90.08,-32768.00,18.54,131.18,-1.16,-0.85,20.10,328,264,165,354,1460.00,0,BT,-3.462,-3.590,0.929,-0.990
2021-06-16T18:03:36.43,1769,59.417,50.585,11.892,11.693,33.438,11.952,13694,12.180,33.438,2,-3.616,4.662,5.900,322.2,56,-3.075,5.210,-32768.000,-32768.000,46.32574225,-79.40440523,89.43,-32768.00,0.00,130.69,-0.52,-1.28,20.10,543,560,187,184,1460.00,1,BT,-3.490,-3.540,0.928,-0.977
2021-06-16T18:03:38.43,1771,55.955,46.218,11.990,11.594,31.472,12.089,13555,12.323,31.472,2,-3.762,4.775,6.079,321.8,53,-3.139,5.378,-32768.000,-32768.000,46.32574059,-79.40436171,88.82,-32768.00,0.00,130.63,-0.56,-1.31,20.10,273,488,169,148,1460.00,1,BT,-3.641,-3.612,0.920,-0.997
2021-06-16T18:03:45.43,1778,50.993,57.829,12.387,12.686,33.498,12.525,13017,12.783,33.498,2,-3.454,4.833,5.940,324.4,57,-2.895,5.374,-32768.000,-32768.000,46.32573941,-79.40431833,88.48,-32768.00,0.00,129.69,-0.17,-0.42,20.10,420,432,185,166,1460.00,1,BT,-3.633,-3.452,0.915,-1.017
2021-06-16T18:03:48.43,1781,55.558,41.752,12.387,51.179,40.125,12.722,13451,12.930,40.125,2,-0.467,4.944,4.966,354.6,69,-0.014,5.383,-32768.000,-32768.000,46.32573811,-79.40427493,88.09,-32768.00,0.00,128.88,-0.91,-0.41,20.09,290,390,294,289,1460.00,1,BT,-3.661,-3.661,0.927,-3.665
2021-06-16T18:03:51.43,1784,43.141,33.813,10.602,34.606,30.543,12.867,13091,13.091,30.543,2,-0.682,4.862,4.910,352.0,51,-0.064,5.476,-32768.000,-32768.000,46.32573706,-79.40423143,87.59,-32768.00,0.00,129.28,0.17,-1.18,20.10,265,265,216,245,1460.00,1,BT,-3.689,-3.680,0.932,-3.675
2021-06-16T18:03:52.43,1785,48.897,34.717,12.784,49.691,36.433,12.956,13263,13.139,36.433,2,-0.575,4.931,4.964,353.4,62,-0.044,5.352,-32768.000,-32768.000,46.32573560,-79.40414482,86.63,-32768.00,5.35,130.23,-0.70,-0.98,20.10,535,308,247,262,1460.00,0,BT,-3.610,-3.662,0.942,-3.665
2021-06-16T18:03:54.43,1787,47.012,40.671,50.882,51.389,47.432,13.031,12676,13.265,47.432,2,-0.532,-0.408,0.670,232.6,82,-0.112,-0.016,-32768.000,-32768.000,46.32573526,-79.40410136,86.06,-32768.00,0.00,134.48,-0.86,-1.71,20.10,563,451,621,265,1460.00,1,BT,-3.582,-3.622,-3.546,-3.628
2021-06-16T18:03:55.43,1788,42.943,33.614,48.115,55.856,45.160,13.067,13773,13.313,45.160,2,-0.462,-0.430,0.632,227.0,78,0.050,-0.012,-32768.000,-32768.000,46.32573529,-79.40405820,85.77,-32768.00,0.05,125.23,0.07,0.71,20.11,249,266,408,292,1460.00,0,BT,-3.708,-3.698,-3.722,-3.698
2021-06-16T18:03:57.43,1790,38.179,36.206,43.550,59.229,44.273,13.142,13676,13.382,44.273,2,-0.387,-0.405,0.560,223.7,76,0.044,-0.003,-32768.000,-32768.000,46.32573553,-79.40401443,85.73,-32768.00,0.00,128.17,-0.18,-0.40,20.12,279,383,505,282,1460.00,1,BT,-3.683,-3.630,-3.675,-3.691
2021-06-16T18:03:58.43,1791,38.080,52.172,39.271,55.856,46.342,13.157,13698,13.405,46.342,2,-0.329,-0.364,0.491,222.2,80,0.120,0.045,-32768.000,-32768.000,46.32573578,-79.40397073,85.75,-32768.00,0.13,125.00,0.64,0.25,20.12,275,616,294,264,1460.00,0,BT,-3.693,-3.616,-3.694,-3.702
2021-06-16T18:03:59.43,1792,47.607,49.592,40.362,52.779,47.562,13.196,13131,13.419,47.562,2,-0.330,-0.453,0.560,216.1,82,-0.030,-0.152,-32768.000,-32768.000,46.32573615,-79.40392673,85.76,-32768.00,0.59,129.77,-0.26,-0.64,20.12,625,628,295,260,1460.00,0,BT,-3.592,-3.660,-3.726,-3.722
2021-06-16T18:04:01.43,1793,47.607,49.592,40.362,52.779,47.562,13.234,13306,13.443,47.562,2,-0.460,-0.539,0.709,220.5,82,-0.030,-0.152,-32768.000,-32768.000,46.32573676,-79.40388275,85.76,-32768.00,0.59,129.45,0.11,-1.46,20.12,625,628,295,260,1460.00,0,BT,-3.592,-3.660,-3.726,-3.722
2021-06-16T18:04:02.43,1794,41.256,52.680,45.920,55.745,48.898,13.299,12726,13.456,48.898,2,-0.490,-0.417,0.643,229.6,84,-0.139,0.041,-32768.000,-32768.000,46.32573743,-79.40383957,85.70,-32768.00,0.74,127.03,0.09,-0.20,20.12,319,374,569,657,1460.00,0,BT,-3.688,-3.697,-3.659,-3.592
2021-06-16T18:04:03.43,1795,63.288,56.252,55.558,56.153,57.809,13.276,13186,13.455,57.809,2,-0.410,-0.347,0.537,229.7,100,-0.068,-0.030,-32768.000,-32768.000,46.32573809,-79.40379576,85.55,-32768.00,0.81,125.15,0.40,-0.97,20.13,564,238,239,245,1460.00,0,BT,-3.615,-3.664,-3.663,-3.664
2021-06-16T18:04:07.43,1799,63.298,38.378,59.726,56.451,54.392,13.263,13721,13.458,54.392,2,-0.430,-0.384,0.576,228.2,94,-0.093,-0.049,-32768.000,-32768.000,46.32573854,-79.40375225,85.19,-32768.00,0.00,128.56,-0.76,-1.29,20.13,256,233,465,239,1460.00,1,BT,-3.683,-3.677,-3.679,-3.676
2021-06-16T18:04:20.43,1808,67.765,61.314,48.214,63.695,60.273,12.992,12726,13.183,60.273,2,-0.273,-0.324,0.424,220.1,105,-0.017,-0.068,-32768.000,-32768.000,46.32573931,-79.40370838,84.88,-32768.00,0.00,124.44,0.78,0.15,20.15,576,445,442,506,1460.00,1,BT,-3.610,-3.668,-3.713,-3.644
2021-06-16T18:04:23.43,1811,49.096,60.707,31.641,52.271,48.431,12.863,12869,13.094,48.431,2,-0.465,-0.339,0.576,233.9,83,-0.072,0.012,-32768.000,-32768.000,46.32574041,-79.40366446,84.68,-32768.00,0.00,129.62,-0.20,-1.46,20.15,279,572,711,277,1460.00,1,BT,-3.709,-3.674,-3.687,-3.701
2021-06-16T18:04:28.43,1816,56.352,56.748,31.443,52.183,49.186,12.712,13158,12.814,49.186,2,-0.403,-0.290,0.496,234.3,85,-0.048,0.050,-32768.000,-32768.000,46.32574146,-79.40362135,84.52,-32768.00,0.00,127.13,0.04,-0.74,20.15,242,247,527,309,1460.00,1,BT,-3.643,-3.645,-3.604,-3.648
2021-06-16T18:04:31.43,1819,52.779,57.729,34.221,54.753,49.897,0.600,12106,12.686,49.897,2,-0.253,-0.178,0.309,234.9,86,0.014,0.083,-32768.000,-32768.000,46.32574288,-79.40357750,84.20,-32768.00,0.00,123.84,0.83,-0.18,20.15,569,472,525,320,1460.00,1,BT,-3.691,-3.644,-3.671,-3.667
2021-06-16T18:04:33.43,1821,63.585,65.768,54.256,58.435,60.516,12.460,13245,12.599,60.516,2,-0.005,-0.424,0.424,180.6,105,0.273,-0.183,-32768.000,-32768.000,46.32574410,-79.40353437,83.90,-32768.00,0.00,125.83,-0.04,-0.64,20.14,426,409,766,312,1460.00,1,BT,-3.432,-3.435,-3.585,-3.703
2021-06-16T18:04:38.43,1826,62.394,55.161,37.286,55.359,52.528,12.305,13774,12.476,52.528,2,-0.433,-0.510,0.669,220.4,91,-0.084,-0.193,-32768.000,-32768.000,46.32574759,-79.40344679,83.81,-32768.00,0.00,126.97,-0.19,-1.20,20.15,697,257,251,265,1460.00,1,BT,-3.509,-3.681,-3.660,-3.681
2021-06-16T18:04:39.43,1827,57.829,48.015,41.565,55.657,50.667,12.279,12893,12.464,50.667,2,-0.503,-0.485,0.699,226.1,88,-0.136,-0.066,-32768.000,-32768.000,46.32574936,-79.40340313,84.01,-32768.00,0.15,128.67,-0.77,-2.15,20.15,422,241,270,232,1460.00,0,BT,-3.668,-3.687,-3.678,-3.701
